ObjectId,elektricka,trolejbus,autobus,x,y
589,False,False,True,21.2233295440673,48.6252899169921
590,False,False,True,21.2456703186035,48.7196311950683
591,False,False,True,21.2456703186035,48.7196311950683
592,False,False,True,21.2306900024414,48.6756896972656
593,False,False,True,21.2308902740478,48.675178527832
594,False,False,True,21.3202400207519,48.6729507446289
595,False,False,True,21.320909500122,48.6735305786132
596,False,False,True,21.3168296813964,48.6770591735839
597,False,False,True,21.3167495727539,48.6771011352539
598,False,False,True,21.3150997161865,48.6797294616699
599,False,False,True,21.3151893615722,48.6796913146972
600,False,False,True,21.321210861206,48.6703987121582
601,False,False,True,21.3202896118164,48.6726913452148
602,False,False,True,21.2685089111328,48.760269165039
603,False,False,True,21.268419265747,48.760269165039
604,False,False,True,21.246280670166,48.7267799377441
605,False,False,True,21.2462406158447,48.726951599121
606,False,False,True,21.2373790740966,48.6789894104003
607,False,False,True,21.2373790740966,48.6789894104003
608,False,False,True,21.2951793670654,48.7205581665039
609,False,False,True,21.2950592041015,48.7204208374023
610,False,False,True,21.2678394317626,48.7431488037109
611,False,False,True,21.2683906555175,48.7431602478027
612,False,False,True,21.2397747039794,48.6953964233398
613,False,False,True,21.239688873291,48.6955413818359
614,False,False,True,21.2381896972656,48.6943931579589
615,False,False,True,21.2385845184326,48.6943778991699
616,True,False,False,21.252007,48.729382
617,True,False,False,21.251734,48.729728
618,False,False,True,21.251959,48.729261
619,False,False,True,21.251798,48.729796
620,False,False,True,21.31349,48.682141
621,False,False,True,21.313576,48.682219
622,True,False,False,21.2418003082275,48.7056465148925
623,True,False,False,21.2422065734863,48.703872680664
624,True,False,False,21.2445354461669,48.7040748596191
625,False,False,True,21.314441,48.658587
626,False,False,True,21.314935,48.658332
627,False,False,True,21.2309608459472,48.6767387390136
628,False,False,True,21.2304706573486,48.6789016723632
629,False,False,True,21.2373790740966,48.6789894104003
630,False,False,True,21.2373790740966,48.6789894104003
631,False,False,True,21.2949657440185,48.7268333435058
632,False,False,True,21.2951145172119,48.7268981933593
633,False,False,True,21.3265552520751,48.6661567687988
634,False,False,True,21.1901912689208,48.6662406921386
635,False,False,True,21.3119602203369,48.6713104248046
636,False,False,True,21.3183708190917,48.6711997985839
637,False,False,True,21.3187408447265,48.6715507507324
638,True,False,True,21.2461605072021,48.713020324707
639,True,False,True,21.2460899353027,48.7128105163574
640,False,False,True,21.2940120697021,48.7276535034179
641,False,False,True,21.2941246032714,48.7275886535644
642,False,False,True,21.2000694274902,48.6928329467773
643,False,False,True,21.2001018524169,48.6927452087402
644,False,False,True,21.1985778808593,48.6901741027832
645,False,False,True,21.198501586914,48.6901512145996
646,False,False,True,21.2474308013916,48.6971893310546
647,False,False,True,21.2476692199707,48.6972694396972
648,False,False,True,21.2483901977539,48.7308807373046
649,False,False,True,21.2499122619628,48.7314262390136
650,False,False,True,21.3202896118164,48.6726913452148
651,False,False,True,21.3019790649414,48.6737213134765
652,False,False,True,21.3019790649414,48.6737213134765
653,False,False,True,21.2992477416992,48.6781349182128
654,False,False,True,21.29927444458,48.6780433654785
655,False,False,True,21.2816791534423,48.7059707641601
656,False,False,True,21.2816791534423,48.7059707641601
657,False,False,True,21.1981296539306,48.6422615051269
658,False,False,True,21.2413082122802,48.7105865478515
659,False,False,True,21.2413082122802,48.7105865478515
660,False,False,True,21.2226982116699,48.6974067687988
661,False,False,True,21.222749710083,48.6973609924316
662,False,False,True,21.2642078399658,48.7129020690917
663,False,False,True,21.2827091217041,48.7044105529785
664,False,False,True,21.2826614379882,48.704360961914
665,False,False,True,21.2073364257812,48.6096115112304
666,False,False,True,21.2073364257812,48.6096115112304
667,False,True,True,21.26953125,48.7390365600585
668,False,True,True,21.2697677612304,48.7391052246093
669,False,True,True,21.2711791992187,48.7364540100097
670,False,True,True,21.2700843811035,48.7388801574707
671,True,False,False,21.2371520996093,48.7037925720214
672,True,False,False,21.2373695373535,48.7037506103515
673,False,False,True,21.2368202209472,48.7046203613281
674,False,False,True,21.2368202209472,48.7046203613281
675,True,False,False,21.2395248413085,48.702823638916
676,True,False,False,21.2396850585937,48.7029800415039
677,False,False,True,21.1706085205078,48.6302413940429
678,False,False,True,21.1705474853515,48.6302185058593
679,False,False,True,21.2924995422363,48.7323989868164
680,False,False,True,21.2910709381103,48.7321014404296
681,False,True,True,21.2919101715087,48.7322311401367
682,False,True,True,21.2911491394042,48.7323112487792
683,False,True,True,21.2919635772705,48.7324752807617
684,False,False,True,21.201280593872,48.6422691345214
685,False,False,True,21.2006492614746,48.6415405273437
686,False,False,True,21.2022991180419,48.6407318115234
687,True,False,False,21.2020797729492,48.6434707641601
688,True,False,False,21.2019805908203,48.6429710388183
689,False,False,True,21.2601509094238,48.7597694396972
690,False,False,True,21.2598209381103,48.7595787048339
691,False,False,True,21.2604999542236,48.7594718933105
692,False,False,True,21.2647800445556,48.7493515014648
693,False,False,True,21.2639598846435,48.7496604919433
694,False,False,True,21.2483901977539,48.7448196411132
695,False,False,True,21.2483100891113,48.744831085205
696,False,False,True,21.2655906677246,48.7089614868164
697,False,False,True,21.2654590606689,48.7085189819335
698,False,True,True,21.1891593933105,48.717041015625
699,False,True,True,21.1894302368164,48.7170791625976
700,False,False,True,21.2990093231201,48.731201171875
701,False,False,True,21.238899230957,48.7483901977539
702,False,False,True,21.2388801574707,48.7487487792968
703,False,True,True,21.2368106842041,48.713581085205
704,False,True,True,21.234390258789,48.7134590148925
705,False,False,True,21.2355194091796,48.712890625
706,False,False,True,21.2354793548583,48.7129898071289
707,True,False,False,21.2356395721435,48.7130393981933
708,True,False,False,21.2353591918945,48.7139892578125
709,False,False,True,21.2082996368408,48.7764816284179
710,False,False,True,21.2078304290771,48.7760200500488
711,False,False,True,21.2665100097656,48.756290435791
712,False,False,True,21.2649993896484,48.7561798095703
713,False,False,True,21.2656192779541,48.75532913208
714,False,False,True,21.266939163208,48.7566184997558
715,False,False,True,21.2904605865478,48.7302284240722
716,False,False,True,21.2899703979492,48.7301712036132
717,False,True,True,21.2894706726074,48.7296104431152
718,False,True,True,21.2901306152343,48.7305603027343
719,False,True,True,21.2142696380615,48.7168807983398
720,False,True,True,21.2144508361816,48.7170181274414
721,False,False,True,21.2117900848388,48.6889190673828
722,False,False,True,21.211799621582,48.6888618469238
723,False,False,True,21.1953392028808,48.6872787475585
724,False,False,True,21.1951808929443,48.6876792907714
725,False,False,True,21.1924591064453,48.6656494140625
726,False,False,True,21.1926498413085,48.6654586791992
727,False,False,True,21.2341709136962,48.705638885498
728,False,False,True,21.2340908050537,48.7050590515136
729,False,False,True,21.2314395904541,48.6972999572753
730,False,False,True,21.2316093444824,48.6972503662109
731,False,False,True,21.2314395904541,48.6972999572753
732,False,False,True,21.2870693206787,48.6810493469238
733,False,False,True,21.2866897583007,48.6812515258789
734,False,True,True,21.2567195892333,48.7283287048339
735,False,True,True,21.2573890686035,48.7270812988281
736,False,True,True,21.2570896148681,48.7280883789062
737,False,True,True,21.2568702697753,48.7280883789062
738,False,False,True,21.2730293273925,48.7455711364746
739,False,False,True,21.2727794647216,48.7455711364746
740,False,True,True,21.2186794281005,48.71236038208
741,False,True,True,21.2173690795898,48.7123908996582
742,False,False,True,21.3137397766113,48.6697387695312
743,False,False,True,21.3145294189453,48.6694984436035
744,False,False,True,21.3274497985839,48.6663513183593
745,False,False,True,21.32689,48.66586
746,False,False,True,21.3277397155761,48.666160583496
747,False,False,True,21.2129592895507,48.7051086425781
748,False,False,True,21.2137203216552,48.7046890258789
749,True,False,False,21.2536392211914,48.7268486022949
750,True,False,False,21.2534503936767,48.726821899414
751,False,False,True,21.2561302185058,48.7267913818359
752,False,False,True,21.2558193206787,48.7266082763671
753,False,False,True,21.2556896209716,48.7274017333984
754,True,False,True,21.2532234191894,48.7276191711425
755,True,False,True,21.2536392211914,48.7268486022949
756,True,False,False,21.2533454895019,48.7279357910156
757,False,False,True,21.3014507293701,48.728271484375
758,False,False,True,21.3014507293701,48.728271484375
759,True,False,False,21.2535705566406,48.6942596435546
760,True,False,False,21.2535190582275,48.6948013305664
761,False,False,True,21.2535705566406,48.6942596435546
762,False,False,True,21.2535190582275,48.6948013305664
763,False,False,True,21.2622203826904,48.7577896118164
764,False,False,True,21.2621307373046,48.7583084106445
765,True,False,False,21.2593402862548,48.7168006896972
766,True,False,False,21.2588005065917,48.7166290283203
767,True,False,True,21.2609996795654,48.7160301208496
768,False,True,True,21.2616996765136,48.7165718078613
769,False,True,True,21.2611999511718,48.717430114746
770,False,False,True,21.262279510498,48.7167892456054
771,False,True,True,21.2606105804443,48.7172698974609
772,False,False,True,21.2621994018554,48.718448638916
773,False,True,True,21.2623291015625,48.7182884216308
774,False,True,True,21.2623901367187,48.7183418273925
775,True,False,False,21.2611999511718,48.7173500061035
776,False,False,True,21.2611999511718,48.717430114746
777,True,False,True,21.2579898834228,48.7208404541015
778,False,False,True,21.2590999603271,48.7167282104492
779,False,False,True,21.1722393035888,48.6339492797851
780,False,False,True,21.1721305847167,48.6334381103515
781,False,False,True,21.1720905303955,48.6335983276367
782,False,True,True,21.2542991638183,48.7315483093261
783,False,True,True,21.254150390625,48.7314414978027
784,False,False,True,21.2542991638183,48.7315483093261
785,False,False,True,21.2397594451904,48.7206916809082
786,False,False,True,21.2381896972656,48.7212409973144
787,False,False,True,21.1707191467285,48.6425285339355
788,False,False,True,21.1706295013427,48.6423187255859
789,False,False,True,21.2391395568847,48.7312812805175
