Column1,id,geometry,x,y,,,,Typ budovy,,,,Pocet-bytov
14679,19912,POINT (21.23943579 48.74595234),21.23943579,48.74595234,,,,Rodinny dom,,,,1
14680,5617,POINT (21.2340157 48.7285698),21.2340157,48.7285698,,,,Rodinny dom,,,,1
14681,19885,POINT (21.2327967 48.7486908),21.2327967,48.7486908,,,,Rodinny dom,,,,1
14682,19883,POINT (21.2339992 48.7480486),21.2339992,48.7480486,,,,Rodinny dom,,,,1
14683,19882,POINT (21.2342823 48.747765),21.2342823,48.747765,,,,Rodinny dom,,,,1
14684,19851,POINT (21.238844 48.7429156),21.238844,48.7429156,,,,Rodinny dom,,,,1
14685,19852,POINT (21.2386796 48.7430066),21.2386796,48.7430066,,,,Rodinny dom,,,,1
14686,19853,POINT (21.2384509 48.7432412),21.2384509,48.7432412,,,,Rodinny dom,,,,1
14687,19854,POINT (21.2391278 48.7433674),21.2391278,48.7433674,,,,Rodinny dom,,,,1
14688,19855,POINT (21.2395716 48.743703),21.2395716,48.743703,,,,Rodinny dom,,,,1
14689,19857,POINT (21.2386895 48.7435795),21.2386895,48.7435795,,,,Rodinny dom,,,,1
14690,19858,POINT (21.2386641 48.7440258),21.2386641,48.7440258,,,,Rodinny dom,,,,1
14691,19861,POINT (21.2377875 48.74393454),21.2377875,48.74393454,,,,Rodinny dom,,,,1
14692,19862,POINT (21.2333377 48.7423597),21.2333377,48.7423597,,,,Rodinny dom,,,,1
14693,19863,POINT (21.2326317 48.7424567),21.2326317,48.7424567,,,,Rodinny dom,,,,1
14694,19864,POINT (21.23615639 48.74281013),21.23615639,48.74281013,,,,Rodinny dom,,,,1
14695,19866,POINT (21.23718008 48.74285954),21.23718008,48.74285954,,,,Rodinny dom,,,,1
14696,19868,POINT (21.2378684 48.74304),21.2378684,48.74304,,,,Rodinny dom,,,,1
14697,19870,POINT (21.237737 48.7441792),21.237737,48.7441792,,,,Rodinny dom,,,,1
14698,19879,POINT (21.2359051 48.7453927),21.2359051,48.7453927,,,,Rodinny dom,,,,1
14699,5854,POINT (21.2476123 48.7270601),21.2476123,48.7270601,,,,Bytovy dom,,,,11
14700,5856,POINT (21.2475032 48.7271673),21.2475032,48.7271673,,,,Bytovy dom,,,,14
14701,5857,POINT (21.2473879 48.7273006),21.2473879,48.7273006,,,,Bytovy dom,,,,14
14702,6127,POINT (21.24399982 48.72109946),21.24399982,48.72109946,,,,Bytovy dom,,,,1
14703,6136,POINT (21.2457283669354 48.7293032205421),21.2457283669354,48.7293032205421,,,,Bytovy dom,,,,2
14704,6133,POINT (21.24396219 48.72140701),21.24396219,48.72140701,,,,Bytovy dom,,,,1
14705,6132,POINT (21.24387314 48.72139353),21.24387314,48.72139353,,,,Bytovy dom,,,,1
14706,6131,POINT (21.24377078 48.72138458),21.24377078,48.72138458,,,,Bytovy dom,,,,1
14707,6128,POINT (21.24409164 48.72111446),21.24409164,48.72111446,,,,Bytovy dom,,,,1
14708,18893,POINT (21.24681989 48.73381908),21.24681989,48.73381908,,,,Bytovy dom,,,,8
14709,6120,POINT (21.2437245 48.7220364),21.2437245,48.7220364,,,,Bytovy dom,,,,1
14710,6119,POINT (21.24362897 48.72201271),21.24362897,48.72201271,,,,Bytovy dom,,,,1
14711,6118,POINT (21.2468967 48.7273309),21.2468967,48.7273309,,,,Bytovy dom,,,,7
14712,6115,POINT (21.2449001 48.7287619),21.2449001,48.7287619,,,,Bytovy dom,,,,7
14713,6141,POINT (21.262623 48.7094255),21.262623,48.7094255,,,,Bytovy dom,,,,6
14714,18837,POINT (21.2396499 48.7310323),21.2396499,48.7310323,,,,Bytovy dom,,,,19
14715,18789,POINT (21.24141765 48.73955132),21.24141765,48.73955132,,,,Rodinny dom,,,,1
14716,18794,POINT (21.2406921 48.7407821),21.2406921,48.7407821,,,,Rodinny dom,,,,1
14717,18795,POINT (21.2412147 48.7410215),21.2412147,48.7410215,,,,Rodinny dom,,,,1
14718,18797,POINT (21.2410749 48.7403352),21.2410749,48.7403352,,,,Rodinny dom,,,,1
14719,6157,POINT (21.24376038 48.72171033),21.24376038,48.72171033,,,,Bytovy dom,,,,1
14720,6156,POINT (21.24365179 48.72169647),21.24365179,48.72169647,,,,Bytovy dom,,,,1
14721,18801,POINT (21.2413454 48.7402048),21.2413454,48.7402048,,,,Rodinny dom,,,,1
14722,18803,POINT (21.2422162 48.7403049),21.2422162,48.7403049,,,,Rodinny dom,,,,1
14723,18804,POINT (21.2421822 48.7400104),21.2421822,48.7400104,,,,Rodinny dom,,,,1
14724,18805,POINT (21.2422592 48.7400515),21.2422592,48.7400515,,,,Rodinny dom,,,,1
14725,18806,POINT (21.2419996 48.7399164),21.2419996,48.7399164,,,,Rodinny dom,,,,1
14726,18815,POINT (21.2437243 48.7393266),21.2437243,48.7393266,,,,Rodinny dom,,,,1
14727,6144,POINT (21.262575 48.7095919),21.262575,48.7095919,,,,Bytovy dom,,,,14
14728,18835,POINT (21.2393249 48.7315395),21.2393249,48.7315395,,,,Bytovy dom,,,,28
14729,6114,POINT (21.2465431 48.7301947),21.2465431,48.7301947,,,,Bytovy dom,,,,2
14730,6057,POINT (21.2615852 48.7049713),21.2615852,48.7049713,,,,Bytovy dom,,,,15
14731,18976,POINT (21.26026 48.7143894),21.26026,48.7143894,,,,Bytovy dom,,,,111
14732,6065,POINT (21.2628584 48.710456),21.2628584,48.710456,,,,Bytovy dom,,,,14
14733,6063,POINT (21.2605218 48.7049496),21.2605218,48.7049496,,,,Bytovy dom,,,,51
14734,6061,POINT (21.261657 48.7046629),21.261657,48.7046629,,,,Bytovy dom,,,,15
14735,6060,POINT (21.2616147 48.704819),21.2616147,48.704819,,,,Bytovy dom,,,,15
14736,6055,POINT (21.2514636 48.7060511),21.2514636,48.7060511,,,,Bytovy dom,,,,25
14737,6054,POINT (21.2513779 48.7062292),21.2513779,48.7062292,,,,Bytovy dom,,,,12
14738,6053,POINT (21.2500839 48.70631),21.2500839,48.70631,,,,Bytovy dom,,,,26
14739,6052,POINT (21.2499826 48.7064363),21.2499826,48.7064363,,,,Bytovy dom,,,,26
14740,19027,POINT (21.250937 48.7348073),21.250937,48.7348073,,,,Rodinny dom,,,,1
14741,19028,POINT (21.2507464 48.7350554),21.2507464,48.7350554,,,,Bytovy dom,,,,11
14742,6102,POINT (21.2643043 48.7088777),21.2643043,48.7088777,,,,Rodinny dom,,,,3
14743,6091,POINT (21.2466963 48.7217228),21.2466963,48.7217228,,,,Bytovy dom,,,,84
14744,6089,POINT (21.2460816 48.7281046),21.2460816,48.7281046,,,,Bytovy dom,,,,25
14745,6088,POINT (21.2459456 48.7282835),21.2459456,48.7282835,,,,Bytovy dom,,,,25
14746,6086,POINT (21.2458056 48.7284438),21.2458056,48.7284438,,,,Bytovy dom,,,,25
14747,6074,POINT (21.2436822 48.7117869),21.2436822,48.7117869,,,,Bytovy dom,,,,33
14748,18950,POINT (21.2201619 48.7143032),21.2201619,48.7143032,,,,Rodinny dom,,,,1
14749,6163,POINT (21.2335939 48.7206879),21.2335939,48.7206879,,,,Bytovy dom,,,,27
14750,6164,POINT (21.2286581 48.7140999),21.2286581,48.7140999,,,,Bytovy dom,,,,18
14751,6238,POINT (21.2357301 48.7099806),21.2357301,48.7099806,,,,Bytovy dom,,,,11
14752,6237,POINT (21.2356629 48.7101574),21.2356629,48.7101574,,,,Bytovy dom,,,,11
14753,6236,POINT (21.2356073 48.7103156),21.2356073,48.7103156,,,,Bytovy dom,,,,11
14754,6235,POINT (21.2355543 48.7104809),21.2355543,48.7104809,,,,Bytovy dom,,,,20
14755,6234,POINT (21.2354867 48.7106333),21.2354867,48.7106333,,,,Bytovy dom,,,,20
14756,6233,POINT (21.2354313 48.7107961),21.2354313,48.7107961,,,,Bytovy dom,,,,20
14757,6232,POINT (21.24494019 48.71747949),21.24494019,48.71747949,,,,Rodinny dom,,,,2
14758,6165,POINT (21.2285572 48.7139448),21.2285572,48.7139448,,,,Bytovy dom,,,,18
14759,6230,POINT (21.2581986 48.731597),21.2581986,48.731597,,,,Bytovy dom,,,,28
14760,6229,POINT (21.2579558 48.7315833),21.2579558,48.7315833,,,,Bytovy dom,,,,28
14761,6227,POINT (21.257976 48.7336214),21.257976,48.7336214,,,,Rodinny dom,,,,1
14762,6226,POINT (21.2583755 48.734118),21.2583755,48.734118,,,,Rodinny dom,,,,1
14763,6225,POINT (21.2581053 48.7336451),21.2581053,48.7336451,,,,Rodinny dom,,,,1
14764,6224,POINT (21.2582993 48.7336786),21.2582993,48.7336786,,,,Rodinny dom,,,,1
14765,18697,POINT (21.2433817 48.7360275),21.2433817,48.7360275,,,,Rodinny dom,,,,1
14766,6256,POINT (21.2230765 48.7162764),21.2230765,48.7162764,,,,Rodinny dom,,,,2
14767,18637,POINT (21.2388917 48.7372248),21.2388917,48.7372248,,,,Rodinny dom,,,,1
14768,6251,POINT (21.2356277 48.7084563),21.2356277,48.7084563,,,,Bytovy dom,,,,37
14769,6250,POINT (21.235525 48.7087384),21.235525,48.7087384,,,,Bytovy dom,,,,37
14770,6249,POINT (21.2354277 48.7090323),21.2354277,48.7090323,,,,Bytovy dom,,,,38
14771,6248,POINT (21.2353337 48.7093096),21.2353337,48.7093096,,,,Bytovy dom,,,,38
14772,6245,POINT (21.2574871 48.7334646),21.2574871,48.7334646,,,,Rodinny dom,,,,1
14773,6244,POINT (21.2576724 48.7335372),21.2576724,48.7335372,,,,Rodinny dom,,,,1
14774,6223,POINT (21.2585156 48.7336499),21.2585156,48.7336499,,,,Rodinny dom,,,,1
14775,6222,POINT (21.258691 48.7336947),21.258691,48.7336947,,,,Rodinny dom,,,,1
14776,6196,POINT (21.2575344 48.7100189),21.2575344,48.7100189,,,,Bytovy dom,,,,15
14777,18744,POINT (21.216718 48.708534),21.216718,48.708534,,,,Bytovy dom,,,,8
14778,6195,POINT (21.2574758 48.7101301),21.2574758,48.7101301,,,,Bytovy dom,,,,15
14779,18771,POINT (21.2170308 48.7086926),21.2170308,48.7086926,,,,Bytovy dom,,,,9
14780,18772,POINT (21.21693 48.7086278),21.21693,48.7086278,,,,Bytovy dom,,,,9
14781,18777,POINT (21.2172392 48.7087873),21.2172392,48.7087873,,,,Bytovy dom,,,,9
14782,18778,POINT (21.2173393 48.7088483),21.2173393,48.7088483,,,,Bytovy dom,,,,9
14783,18743,POINT (21.2166113 48.7084721),21.2166113,48.7084721,,,,Bytovy dom,,,,8
14784,6197,POINT (21.2576667 48.7097118),21.2576667,48.7097118,,,,Bytovy dom,,,,15
14785,6221,POINT (21.2591158 48.7335797),21.2591158,48.7335797,,,,Rodinny dom,,,,1
14786,6220,POINT (21.2590812 48.7333957),21.2590812,48.7333957,,,,Rodinny dom,,,,1
14787,6219,POINT (21.2588445 48.7332072),21.2588445,48.7332072,,,,Rodinny dom,,,,1
14788,6218,POINT (21.2581566 48.7333396),21.2581566,48.7333396,,,,Rodinny dom,,,,1
14789,18709,POINT (21.2069783151511 48.719222148953),21.2069783151511,48.719222148953,,,,Bytovy dom,,,,13
14790,6209,POINT (21.2557804 48.7316289),21.2557804,48.7316289,,,,Bytovy dom,,,,47
14791,18726,POINT (21.24547625 48.73749514),21.24547625,48.73749514,,,,Rodinny dom,,,,1
14792,18727,POINT (21.2455606 48.7373911),21.2455606,48.7373911,,,,Rodinny dom,,,,1
14793,18737,POINT (21.2162006 48.7083728),21.2162006,48.7083728,,,,Bytovy dom,,,,9
14794,18738,POINT (21.2163476 48.7083961),21.2163476,48.7083961,,,,Bytovy dom,,,,9
14795,5922,POINT (21.2565948 48.7302993),21.2565948,48.7302993,,,,Bytovy dom,,,,12
14796,5925,POINT (21.2508034 48.7073944),21.2508034,48.7073944,,,,Bytovy dom,,,,7
14797,5921,POINT (21.263460539656 48.731032711966),21.263460539656,48.731032711966,,,,Bytovy dom,,,,12
14798,19278,POINT (21.2536159 48.7335557),21.2536159,48.7335557,,,,Rodinny dom,,,,1
14799,5920,POINT (21.2586005 48.7321676),21.2586005,48.7321676,,,,Bytovy dom,,,,27
14800,19288,POINT (21.2537401 48.7345541),21.2537401,48.7345541,,,,Rodinny dom,,,,1
14801,19289,POINT (21.2537401 48.7345541),21.2537401,48.7345541,,,,Rodinny dom,,,,1
14802,19309,POINT (21.2537401 48.7345541),21.2537401,48.7345541,,,,Rodinny dom,,,,1
14803,19255,POINT (21.2537023 48.7331756),21.2537023,48.7331756,,,,Rodinny dom,,,,1
14804,5932,POINT (21.2447293 48.7283313),21.2447293,48.7283313,,,,Bytovy dom,,,,12
14805,19227,POINT (21.2541791 48.7333156),21.2541791,48.7333156,,,,Rodinny dom,,,,1
14806,19231,POINT (21.2541915 48.7332158),21.2541915,48.7332158,,,,Rodinny dom,,,,1
14807,19232,POINT (21.2540487 48.7330182),21.2540487,48.7330182,,,,Rodinny dom,,,,1
14808,19233,POINT (21.254067 48.7329114),21.254067,48.7329114,,,,Rodinny dom,,,,1
14809,5942,POINT (21.235251 48.711454),21.235251,48.711454,,,,Bytovy dom,,,,28
14810,5941,POINT (21.2326095 48.7163526),21.2326095,48.7163526,,,,Bytovy dom,,,,22
14811,5940,POINT (21.2328458 48.7164219),21.2328458,48.7164219,,,,Bytovy dom,,,,22
14812,5939,POINT (21.2330641 48.7164906),21.2330641,48.7164906,,,,Bytovy dom,,,,22
14813,19242,POINT (21.2536418 48.7323474),21.2536418,48.7323474,,,,Rodinny dom,,,,1
14814,5937,POINT (21.26031753 48.70774715),21.26031753,48.70774715,,,,Bytovy dom,,,,24
14815,5936,POINT (21.26028627 48.70784409),21.26028627,48.70784409,,,,Bytovy dom,,,,24
14816,5885,POINT (21.2478799 48.7235712),21.2478799,48.7235712,,,,Bytovy dom,,,,27
14817,5883,POINT (21.2456514 48.7298934),21.2456514,48.7298934,,,,Bytovy dom,,,,8
14818,5881,POINT (21.2486448 48.7246161),21.2486448,48.7246161,,,,Bytovy dom,,,,14
14819,5880,POINT (21.2486861 48.7248048),21.2486861,48.7248048,,,,Bytovy dom,,,,14
14820,5879,POINT (21.2596562 48.7295615),21.2596562,48.7295615,,,,Bytovy dom,,,,9
14821,5876,POINT (21.2598733 48.7296178),21.2598733,48.7296178,,,,Bytovy dom,,,,9
14822,5875,POINT (21.2601047 48.7296759),21.2601047,48.7296759,,,,Bytovy dom,,,,9
14823,5867,POINT (21.249706 48.7194119),21.249706,48.7194119,,,,Bytovy dom,,,,27
14824,5866,POINT (21.2469097 48.7270427),21.2469097,48.7270427,,,,Bytovy dom,,,,26
14825,19408,POINT (21.2693632 48.7166088),21.2693632,48.7166088,,,,Bytovy dom,,,,1
14826,19340,POINT (21.25577422 48.73543641),21.25577422,48.73543641,,,,Bytovy dom,,,,2
14827,5903,POINT (21.2594966 48.7067245),21.2594966,48.7067245,,,,Bytovy dom,,,,17
14828,5897,POINT (21.2484763 48.7276895),21.2484763,48.7276895,,,,Bytovy dom,,,,69
14829,5893,POINT (21.2595393 48.706549),21.2595393,48.706549,,,,Bytovy dom,,,,17
14830,5995,POINT (21.2492303 48.728487),21.2492303,48.728487,,,,Bytovy dom,,,,11
14831,5992,POINT (21.2405344 48.7414961),21.2405344,48.7414961,,,,Rodinny dom,,,,1
14832,19119,POINT (21.2524733 48.7321993),21.2524733,48.7321993,,,,Bytovy dom,,,,2
14833,19120,POINT (21.2525567 48.7324737),21.2525567,48.7324737,,,,Bytovy dom,,,,22
14834,5979,POINT (21.2509565 48.7068778),21.2509565,48.7068778,,,,Bytovy dom,,,,27
14835,19145,POINT (21.2602808 48.7338563),21.2602808,48.7338563,,,,Rodinny dom,,,,1
14836,19146,POINT (21.2602808 48.7338563),21.2602808,48.7338563,,,,Rodinny dom,,,,1
14837,6038,POINT (21.2601714 48.7316799),21.2601714,48.7316799,,,,Bytovy dom,,,,17
14838,6035,POINT (21.2599308 48.7316731),21.2599308,48.7316731,,,,Bytovy dom,,,,17
14839,6026,POINT (21.2343121 48.7096877),21.2343121,48.7096877,,,,Bytovy dom,,,,20
14840,6025,POINT (21.234067 48.7096503),21.234067,48.7096503,,,,Bytovy dom,,,,20
14841,6024,POINT (21.2590064 48.7066016),21.2590064,48.7066016,,,,Bytovy dom,,,,17
14842,6020,POINT (21.2477519 48.7282561),21.2477519,48.7282561,,,,Bytovy dom,,,,6
14843,6014,POINT (21.2483192 48.7281665),21.2483192,48.7281665,,,,Bytovy dom,,,,10
14844,6008,POINT (21.2406938 48.7265224),21.2406938,48.7265224,,,,Bytovy dom,,,,59
14845,19149,POINT (21.2605825 48.7332607),21.2605825,48.7332607,,,,Rodinny dom,,,,1
14846,19182,POINT (21.2579574 48.733294),21.2579574,48.733294,,,,Rodinny dom,,,,1
14847,19184,POINT (21.257329 48.7335109),21.257329,48.7335109,,,,Rodinny dom,,,,1
14848,19185,POINT (21.2568159 48.7338651),21.2568159,48.7338651,,,,Rodinny dom,,,,1
14849,19186,POINT (21.25702 48.733336),21.25702,48.733336,,,,Rodinny dom,,,,1
14850,19187,POINT (21.256577 48.7332868),21.256577,48.7332868,,,,Rodinny dom,,,,1
14851,5962,POINT (21.2295805 48.6979919),21.2295805,48.6979919,,,,Bytovy dom,,,,12
14852,5961,POINT (21.2296652 48.698109),21.2296652,48.698109,,,,Bytovy dom,,,,12
14853,5956,POINT (21.2308038 48.7125698),21.2308038,48.7125698,,,,Bytovy dom,,,,11
14854,5955,POINT (21.230872 48.712409),21.230872,48.712409,,,,Bytovy dom,,,,11
14855,5954,POINT (21.2466077 48.7290163),21.2466077,48.7290163,,,,Bytovy dom,,,,2
14856,19183,POINT (21.25925831 48.73335692),21.25925831,48.73335692,,,,Rodinny dom,,,,1
14857,19181,POINT (21.2578222 48.7332702),21.2578222,48.7332702,,,,Rodinny dom,,,,1
14858,19150,POINT (21.2606446 48.733148),21.2606446,48.733148,,,,Rodinny dom,,,,1
14859,19180,POINT (21.2575181 48.7331938),21.2575181,48.7331938,,,,Rodinny dom,,,,1
14860,19151,POINT (21.2607406 48.7330149),21.2607406,48.7330149,,,,Rodinny dom,,,,1
14861,19160,POINT (21.2593632 48.733617),21.2593632,48.733617,,,,Rodinny dom,,,,1
14862,19161,POINT (21.2595466 48.7335478),21.2595466,48.7335478,,,,Rodinny dom,,,,1
14863,19162,POINT (21.2596613 48.7334411),21.2596613,48.7334411,,,,Rodinny dom,,,,1
14864,19163,POINT (21.2597581 48.7333339),21.2597581,48.7333339,,,,Rodinny dom,,,,1
14865,19164,POINT (21.2598727 48.7329752),21.2598727,48.7329752,,,,Rodinny dom,,,,1
14866,19165,POINT (21.2598672 48.7328844),21.2598672,48.7328844,,,,Rodinny dom,,,,1
14867,19166,POINT (21.2595566 48.7326465),21.2595566,48.7326465,,,,Rodinny dom,,,,1
14868,19167,POINT (21.2596261 48.7327589),21.2596261,48.7327589,,,,Rodinny dom,,,,1
14869,19168,POINT (21.259426 48.7326424),21.259426,48.7326424,,,,Rodinny dom,,,,1
14870,19169,POINT (21.2594508 48.7329661),21.2594508,48.7329661,,,,Rodinny dom,,,,1
14871,19171,POINT (21.2592772 48.7326418),21.2592772,48.7326418,,,,Rodinny dom,,,,1
14872,19172,POINT (21.2588742 48.7326175),21.2588742,48.7326175,,,,Rodinny dom,,,,1
14873,19173,POINT (21.258726 48.732609),21.258726,48.732609,,,,Rodinny dom,,,,1
14874,19174,POINT (21.2578323 48.7326208),21.2578323,48.7326208,,,,Rodinny dom,,,,1
14875,19175,POINT (21.2567852 48.7325294),21.2567852,48.7325294,,,,Rodinny dom,,,,1
14876,19176,POINT (21.2565764 48.7326214),21.2565764,48.7326214,,,,Bytovy dom,,,,3
14877,19179,POINT (21.257119 48.7331973),21.257119,48.7331973,,,,Rodinny dom,,,,1
14878,20903,POINT (21.2785913184047 48.7400243894978),21.2785913184047,48.7400243894978,,,,Bytovy dom,,,,14
14879,20904,POINT (21.2786183554277 48.7398637828507),21.2786183554277,48.7398637828507,,,,Bytovy dom,,,,14
14880,20906,POINT (21.2778221226357 48.7393306630915),21.2778221226357,48.7393306630915,,,,Bytovy dom,,,,28
14881,20907,POINT (21.2772978267561 48.739113473304),21.2772978267561,48.739113473304,,,,Bytovy dom,,,,57
14882,20908,POINT (21.2769016749591 48.7394201690347),21.2769016749591,48.7394201690347,,,,Bytovy dom,,,,67
14883,20909,POINT (21.2770150354355 48.7400241311696),21.2770150354355,48.7400241311696,,,,Bytovy dom,,,,52
14884,20910,POINT (21.2779696944185 48.7404839498633),21.2779696944185,48.7404839498633,,,,Bytovy dom,,,,32
14885,20911,POINT (21.2798087591096 48.7415073313377),21.2798087591096,48.7415073313377,,,,Bytovy dom,,,,5
14886,20899,POINT (21.2785469512077 48.7403515663331),21.2785469512077,48.7403515663331,,,,Bytovy dom,,,,12
14887,20898,POINT (21.278564959034 48.7401878483608),21.278564959034,48.7401878483608,,,,Bytovy dom,,,,12
14888,20897,POINT (21.2786102020248 48.7407122997971),21.2786102020248,48.7407122997971,,,,Bytovy dom,,,,13
14889,5178,POINT (21.2657008 48.7044314),21.2657008,48.7044314,,,,Rodinny dom,,,,3
14890,20866,POINT (21.2804911022409 48.7386388171909),21.2804911022409,48.7386388171909,,,,Bytovy dom,,,,22
14891,20887,POINT (21.2787354449716 48.7408802843334),21.2787354449716,48.7408802843334,,,,Bytovy dom,,,,13
14892,20889,POINT (21.2788639499797 48.7410212079505),21.2788639499797,48.7410212079505,,,,Bytovy dom,,,,13
14893,20895,POINT (21.2785587056623 48.7405501814008),21.2785587056623,48.7405501814008,,,,Bytovy dom,,,,13
14894,5164,POINT (21.2581144 48.7321427),21.2581144,48.7321427,,,,Bytovy dom,,,,27
14895,20939,POINT (21.2846321439987 48.7324493115553),21.2846321439987,48.7324493115553,,,,Bytovy dom,,,,26
14896,5271,POINT (21.2597417 48.7302602),21.2597417,48.7302602,,,,Bytovy dom,,,,13
14897,20993,POINT (21.2821073981089 48.7324226494538),21.2821073981089,48.7324226494538,,,,Bytovy dom,,,,49
14898,5108,POINT (21.220636 48.7069169),21.220636,48.7069169,,,,Rodinny dom,,,,1
14899,20989,POINT (21.2831264181408 48.7316995346547),21.2831264181408,48.7316995346547,,,,Bytovy dom,,,,47
14900,20990,POINT (21.2827231155259 48.7317550122391),21.2827231155259,48.7317550122391,,,,Bytovy dom,,,,45
14901,20991,POINT (21.2829258030514 48.7321594818465),21.2829258030514,48.7321594818465,,,,Bytovy dom,,,,46
14902,20992,POINT (21.2822564079683 48.7320063529214),21.2822564079683,48.7320063529214,,,,Bytovy dom,,,,44
14903,20996,POINT (21.2796314465618 48.731963094421),21.2796314465618,48.731963094421,,,,Bytovy dom,,,,90
14904,20940,POINT (21.285124184372 48.7325168538309),21.285124184372,48.7325168538309,,,,Bytovy dom,,,,47
14905,5102,POINT (21.220769 48.7077656),21.220769,48.7077656,,,,Rodinny dom,,,,1
14906,5121,POINT (21.2630906 48.7105031),21.2630906,48.7105031,,,,Bytovy dom,,,,14
14907,5143,POINT (21.2269949 48.7106933),21.2269949,48.7106933,,,,Bytovy dom,,,,52
14908,5142,POINT (21.226698 48.7113855),21.226698,48.7113855,,,,Bytovy dom,,,,52
14909,5141,POINT (21.2268155 48.7110403),21.2268155,48.7110403,,,,Bytovy dom,,,,52
14910,5134,POINT (21.2571563 48.732216),21.2571563,48.732216,,,,Bytovy dom,,,,15
14911,5130,POINT (21.2217772 48.7114168),21.2217772,48.7114168,,,,Rodinny dom,,,,2
14912,5187,POINT (21.256338 48.7302602),21.256338,48.7302602,,,,Bytovy dom,,,,14
14913,5237,POINT (21.2463394 48.7301266),21.2463394,48.7301266,,,,Bytovy dom,,,,4
14914,5239,POINT (21.2460121 48.7300118),21.2460121,48.7300118,,,,Bytovy dom,,,,10
14915,5238,POINT (21.2461681 48.7300648),21.2461681,48.7300648,,,,Bytovy dom,,,,10
14916,5235,POINT (21.2645322 48.7254817),21.2645322,48.7254817,,,,Bytovy dom,,,,4
14917,5234,POINT (21.264607 48.7260134),21.264607,48.7260134,,,,Bytovy dom,,,,4
14918,20753,POINT (21.2852062570887 48.7280846834296),21.2852062570887,48.7280846834296,,,,Bytovy dom,,,,10
14919,20756,POINT (21.2856979117527 48.7285708345666),21.2856979117527,48.7285708345666,,,,Bytovy dom,,,,8
14920,20757,POINT (21.2855660286372 48.7284757830325),21.2855660286372,48.7284757830325,,,,Bytovy dom,,,,8
14921,20762,POINT (21.2864297930956 48.728923913452),21.2864297930956,48.728923913452,,,,Bytovy dom,,,,11
14922,5245,POINT (21.2560776 48.7306439),21.2560776,48.7306439,,,,Bytovy dom,,,,14
14923,5246,POINT (21.2593376329541 48.7255478960772),21.2593376329541,48.7255478960772,,,,Bytovy dom,,,,4
14924,5270,POINT (21.2599882 48.7303245),21.2599882,48.7303245,,,,Bytovy dom,,,,13
14925,5269,POINT (21.2602401 48.7303827),21.2602401,48.7303827,,,,Bytovy dom,,,,13
14926,5266,POINT (21.2468975 48.7281891),21.2468975,48.7281891,,,,Bytovy dom,,,,6
14927,5265,POINT (21.2470194 48.7280462),21.2470194,48.7280462,,,,Bytovy dom,,,,6
14928,5262,POINT (21.2473466 48.7281191),21.2473466,48.7281191,,,,Bytovy dom,,,,6
14929,5261,POINT (21.247521 48.7281824),21.247521,48.7281824,,,,Bytovy dom,,,,6
14930,20714,POINT (21.2900455932312 48.7274293319709),21.2900455932312,48.7274293319709,,,,Bytovy dom,,,,37
14931,20715,POINT (21.2907431101573 48.7270642667508),21.2907431101573,48.7270642667508,,,,Bytovy dom,,,,22
14932,20763,POINT (21.2862635937222 48.7288512170423),21.2862635937222,48.7288512170423,,,,Bytovy dom,,,,11
14933,20764,POINT (21.2868121671854 48.7290857931834),21.2868121671854,48.7290857931834,,,,Bytovy dom,,,,11
14934,20767,POINT (21.2866319064563 48.7290126665251),21.2866319064563,48.7290126665251,,,,Bytovy dom,,,,11
14935,20811,POINT (21.2873304916688 48.7284711641231),21.2873304916688,48.7284711641231,,,,Bytovy dom,,,,42
14936,5202,POINT (21.2575295342535 48.718093234205),21.2575295342535,48.718093234205,,,,Bytovy dom,,,,3
14937,20841,POINT (21.2792744316482 48.737253716762),21.2792744316482,48.737253716762,,,,Bytovy dom,,,,22
14938,20842,POINT (21.2803146804938 48.7378827023428),21.2803146804938,48.7378827023428,,,,Bytovy dom,,,,48
14939,5190,POINT (21.2555407750079 48.7165056997334),21.2555407750079,48.7165056997334,,,,Bytovy dom,,,,5
14940,20809,POINT (21.2879424557361 48.7289590223737),21.2879424557361,48.7289590223737,,,,Bytovy dom,,,,37
14941,5207,POINT (21.2451621 48.7288514),21.2451621,48.7288514,,,,Bytovy dom,,,,6
14942,5225,POINT (21.255664 48.716869),21.255664,48.716869,,,,Bytovy dom,,,,7
14943,20770,POINT (21.2872002136966 48.7292413434504),21.2872002136966,48.7292413434504,,,,Bytovy dom,,,,6
14944,20771,POINT (21.2870231928907 48.7291639862947),21.2870231928907,48.7291639862947,,,,Bytovy dom,,,,6
14945,20772,POINT (21.2875654137179 48.7294060489008),21.2875654137179,48.7294060489008,,,,Bytovy dom,,,,8
14946,20773,POINT (21.2873986597921 48.7293333372369),21.2873986597921,48.7293333372369,,,,Bytovy dom,,,,8
14947,20774,POINT (21.2877813751471 48.7294840262196),21.2877813751471,48.7294840262196,,,,Bytovy dom,,,,11
14948,5220,POINT (21.2588516 48.7321787),21.2588516,48.7321787,,,,Bytovy dom,,,,28
14949,20776,POINT (21.2879493888141 48.72956053189),21.2879493888141,48.72956053189,,,,Bytovy dom,,,,11
14950,5219,POINT (21.2455943 48.7294599),21.2455943,48.7294599,,,,Bytovy dom,,,,4
14951,5216,POINT (21.2454816 48.7296063),21.2454816,48.7296063,,,,Bytovy dom,,,,4
14952,5215,POINT (21.2454816 48.7296063),21.2454816,48.7296063,,,,Bytovy dom,,,,4
